지역(대),지역(소),매장명,테마명,장르,난이도,시간,내용,최소인원,최대인원,메인사진,예약URL,오픈일,추천율,인원,유저_난이도,유저_공포도,유저_활동성
서울,건대,넥스트에디션 건대 2호점,커튼콜,판타지,3,60,"오늘도 우리 인형극장을 찾아주셔서 감사합니다.
인형들과 함께하는 신나거나 감동적인 이야기들.
오늘은 과연 어떤 이야기가 여러분을 기다리고 있을까요?
바로 지금,
오늘 이야기의 화려한 막이 올라갑니다!",2,5,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%BB%A4%ED%8A%BC%EC%BD%9C/theme__%E1%84%8F%E1%85%A5%E1%84%90%E1%85%B3%E1%86%AB%E1%84%8F%E1%85%A9%E1%86%AF_%E1%84%8B%E1%85%AF%E1%86%AB%E1%84%87%E1%85%A9%E1%86%AB_%EC%BB%A4%ED%8A%BC%EC%BD%9C.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae2,2019.3.25,3.1,34,2.73,0.07,2.64
서울,건대,넥스트에디션 건대 2호점,동화나라 수비대,모험,5,80,"귀여운 동화들로 이루어진 동화나라.
정체 모를 악당의 등장으로,
동화나라의 동화들이 엉망이 되고 있다!
이전과는 다른 이름, 다른 모습으로
동화나라를 찾은 여러분!
원작과 달라진 동화의 내용들을
원래대로 되돌려 놓아야만 한다!
동화나라 친구들의 평화와 안녕을 위해!
동화나라 수비대! 출동!!",2,5,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%8F%99%ED%99%94%EB%82%98%EB%9D%BC%20%EC%88%98%EB%B9%84%EB%8C%80/theme__80min_%EB%8F%99%ED%99%94%EB%82%98%EB%9D%BC%20%EC%88%98%EB%B9%84%EB%8C%80.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae2,2019.5.3,3.5,10,3.5,0,1.67
서울,건대,넥스트에디션 건대 2호점,MAKE-UP (메이크업),?,3,70,"오늘은
화장이나 한 번
해볼까봐요.",2,5,https://next-edition.s3.amazonaws.com/theme/title_image_url/Make-up/theme__%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8F%E1%85%B3%E1%84%8B%E1%85%A5%E1%86%B8_%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5__1__Make-up.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae2,2019.5.20,3.25,20,3,0.88,1.25
서울,건대,넥스트에디션 건대 2호점,빛을 구해줘,판타지,4,60,"저희 빛의 요정들은
태양의 빛을 행성들에게
전달하는 역할을 하고 있어요.
오늘도 많은 분들이
견학 신청을 해주셨군요!
자, 그럼 지금부터 저희 요정들과 함께
빛이 만들어지는 과정을 살펴보도록 할까요?",2,5,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%B9%9B%EC%9D%84%20%EA%B5%AC%ED%95%B4%EC%A4%98/theme__%E1%84%87%E1%85%B5%E1%86%BE%E1%84%8B%E1%85%B3%E1%86%AF%E1%84%80%E1%85%AE%E1%84%92%E1%85%A2%E1%84%8C%E1%85%AF0405_%EB%B9%9B%EC%9D%84%20%EA%B5%AC%ED%95%B4%EC%A4%98.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae2,2019.5.3,1.9,13,3.36,0.18,0.71
서울,건대,넥스트에디션 건대 2호점,"어제, 그리고 오늘",드라마,4,60,어제와 다른 오늘을 살아갑니다,2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%96%B4%EC%A0%9C%2C%20%EA%B7%B8%EB%A6%AC%EA%B3%A0%20%EC%98%A4%EB%8A%98/theme__%E1%84%8B%E1%85%A5%E1%84%8C%E1%85%A6_%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%84%80%E1%85%A9_%E1%84%8B%E1%85%A9%E1%84%82%E1%85%B3%E1%86%AF_%EC%96%B4%EC%A0%9C%2C%20%EA%B7%B8%EB%A6%AC%EA%B3%A0%20%EC%98%A4%EB%8A%98.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae2,2020.2.17,4.05,32,3.13,0.24,1.24
서울,건대,넥스트에디션 건대 2호점,방탈출 아카데미,기타,3,60,"방탈출에 입문하고 싶으신 분들,
방탈출을 잘 하고 싶으신 분들을 위해 준비했습니다.
방탈출의 정석. 방탈출의 개념원리.
기출 유형 파악부터 복습까지!
마감 일주일 전입니다.
어서 수강신청을 서둘러주세요!",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%B0%A9%ED%83%88%EC%B6%9C%20%EC%95%84%EC%B9%B4%EB%8D%B0%EB%AF%B8/theme__exit-poster-_1__%EB%B0%A9%ED%83%88%EC%B6%9C%20%EC%95%84%EC%B9%B4%EB%8D%B0%EB%AF%B8.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae2,2019.3.25,3.5,10,4.42,0,1.6
서울,건대,넥스트에디션 건대보네르관,세렌디피티,감성 판타지,4,100,"나는 오늘,
잃어버린 꿈을 찾기위해서 사직서를 내려합니다.",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%84%B8%EB%A0%8C%EB%94%94%ED%94%BC%ED%8B%B0(SERENDIPITY)/theme__PNG%E1%84%91%E1%85%A1%E1%84%8B%E1%85%B5%E1%86%AF%E1%84%87%E1%85%A9%E1%86%AB_%EC%84%B8%EB%A0%8C%EB%94%94%ED%94%BC%ED%8B%B0(SERENDIPITY).jpg,https://www.nextedition.co.kr/shops/Nextedition%20Gundae%20Bonheur,2021.8.11,4.6,99,3.32,0.15,3.66
서울,건대,넥스트에디션 건대점,SOUL CHASER -실종,기타,4,90,"소울 체이서란,
이승에서 떠나지 못한 영혼들을 추적하여
찾아내는 자들이다.
이번 영혼에게는 어떠한 사연이 있는 것일까?",2,2,https://next-edition.s3.amazonaws.com/theme/title_image_url/SOUL%20CHASER%20-%20%EC%8B%A4%EC%A2%85/theme__%E1%84%89%E1%85%B5%E1%86%AF%E1%84%8C%E1%85%A9%E1%86%BC_%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5_SOUL%20CHASER%20-%20%EC%8B%A4%EC%A2%85.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae,2020.5.27,5,3,3,0,5
서울,건대,넥스트에디션 건대점,이불 밖은 위험해,드라마,3,60,"느지막한 주말 오후 이불속 당신!
평소와는 다른 분위기에 이불 밖으로 나와보는데...",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%9D%B4%EB%B6%88%EB%B0%96%EC%9D%80%20%EC%9C%84%ED%97%98%ED%95%B4/theme__KakaoTalk_Photo_2019-03-05-17-11-51-5_%EC%9D%B4%EB%B6%88%EB%B0%96%EC%9D%80%20%EC%9C%84%ED%97%98%ED%95%B4.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae,2017.12.13,3.65,45,1.86,0.08,0.68
서울,건대,넥스트에디션 건대점,썸,로맨스,3,60,"친구라기엔 너무 가깝고,
연인이라기엔 조금은 먼 우리.
우리는.. 어떤 사이일까?",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%8D%B8/theme__KakaoTalk_Photo_2019-03-05-17-11-51-2_%EC%8D%B8.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae,2018.7.12,1.8,11,2.5,0.17,0.5
서울,건대,넥스트에디션 건대점,다시봄,드라마,4,80,이건 아주 진부한 이야기입니다.,2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%8B%A4%EC%8B%9C%EB%B4%84/theme__KakaoTalk_Photo_2019-03-05-17-11-51-1_%EB%8B%A4%EC%8B%9C%EB%B4%84.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae,2018.4.10,1.3,19,3.17,0.02,4.25
서울,건대,넥스트에디션 건대점,B아파트 13동 1313호,공포,3,60,"미스테리 동호회 ""블랙홀""의 특별회원인 당신
오늘밤 ""블랙홀""의 첫 전국 정모가 열린다
모임 장소는 일가족이 살해 했다는 저주받은 아파트
일가족이 살해 당한 후 이사오는 사람마다 하루도 버티지 못하고 도망나온다는 저주받은 B아파트 13동 1313호아파트
당신은 이곳에서 무사히 살아 나갈수 있을것인가.",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/B%EC%95%84%ED%8C%8C%ED%8A%B8%2013%EB%8F%99%201313%ED%98%B8/theme__KakaoTalk_Photo_2019-03-05-17-11-51-4_B%EC%95%84%ED%8C%8C%ED%8A%B8%2013%EB%8F%99%201313%ED%98%B8.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae,2017.12,2.05,27,2.25,3.05,1.22
서울,건대,넥스트에디션 건대점,몬스터(MONSTER):10800,판타지,5,70,"""내 안에 몬스터가 깨어나고 있어""
순간의 잘못된 선택이 커다란 악마를 만들어 냈다.
1분 1초, 급박함과 긴장감 속에 서서히 닥쳐오는 재앙.
내 손으로 만든 이 괴물은 내 손으로 직접 처리하겠어.
끝을 모를 어둠 속에서, 점점 커져만 가는 몬스터를 막을 수 있을 것인가!",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/MONSTER%3A10800/theme__KakaoTalk_Photo_2019-03-05-17-11-51-3_MONSTER%3A10800.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Gundae,2017.12.13,2.75,22,3.83,0.43,3.33
경기,부천,넥스트에디션 부천점,진시황,모험,3,60,"“기원전 221년 천하를 통일한 진시황은
영생의 비밀을 찾아 동쪽의 작은 나라로 서복을 보낸다
서복은 그곳에서 영생을 찾았는지는 알려지지 않았는데..",2,5,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%A7%84%EC%8B%9C%ED%99%A9/theme__KakaoTalk_Photo_2019-03-05-17-08-31-14_%EC%A7%84%EC%8B%9C%ED%99%A9.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Bucheon,2018.6.28,3.35,15,2.5,0,5
경기,부천,넥스트에디션 부천점,집으로,스릴러,3,60,"친구 집에 다녀오던 동생과 나
그러나 갑자기 납치, 감금을 당하게 되고…

아빠 엄마 집에 가고 싶어요",2,5,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%A7%91%EC%9C%BC%EB%A1%9C/theme__KakaoTalk_Photo_2019-03-05-17-08-31-15_%EC%A7%91%EC%9C%BC%EB%A1%9C.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Bucheon,2018.6.28,3.15,8,2,0,0
경기,부천,넥스트에디션 부천점,쌩얼,로맨스,3,60,"띵동
“누구세요?”
“나야……”
“응? 이 시간에 웬일이야?”
“나 너한테 할말있어….앞에 놀이터에 있을 테니 잠깐 나와”

“뭐? 지금 막 화장을 지운 참인데 나오라고?
숨겼던 나의 쌩얼을 너한테 보여줄 수 없어”",2,5,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%8C%A9%EC%96%BC/theme__KakaoTalk_Photo_2019-03-05-17-08-31-12_%EC%8C%A9%EC%96%BC.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Bucheon,2018.6.28,0,5,0,0,0
경기,부천,넥스트에디션 부천점,주르륵주르륵,드라마,4,60,"갑작스런 폭우로 교통사고를 당하게 된 당신.
간신히 목숨은 구했지만 사고의 충격으로 지난 4년간의 기억을 모두 잃게 된다.
그리고 트라우마로 인해 차를 타지 못하게 되고
비만 오면 왠지 모를 슬픔에 젖게 된다.",2,5,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%A3%BC%EB%A5%B4%EB%A5%B5/theme__KakaoTalk_Photo_2019-03-05-17-08-31-13_%EC%A3%BC%EB%A5%B4%EB%A5%B5.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Bucheon,2018.6.28,1.65,6,3.5,0,1.5
경기,인천,넥스트에디션 부평점,디스맨,드라마,5,65,나는THISMAN입니다.,2,6,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%94%94%EC%8A%A4%EB%A7%A8%20(THISMAN)/theme__%EB%94%94%EC%8A%A4%EB%A7%A8_%ED%8F%AC%EC%8A%A4%ED%84%B0_%EB%94%94%EC%8A%A4%EB%A7%A8%20(THISMAN).jpg,https://www.nextedition.co.kr/shops/NextEdition%20Bupyung,2018.10.2,4.3,22,3.86,0.3,1.5
경기,인천,넥스트에디션 부평점,소울리스,드라마,3,60,"""너는 너무 영혼이 없어""

친구들에게 매일 듣는 말,
나는 지금 내 모습 이대로 괜찮은 걸까?",2,6,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%86%8C%EC%9A%B8%EB%A6%AC%EC%8A%A4/theme__KakaoTalk_Photo_2019-03-05-17-08-31-2_%EC%86%8C%EC%9A%B8%EB%A6%AC%EC%8A%A4.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Bupyung,2018.10.2,0.7,7,2,0,1
경기,인천,넥스트에디션 부평점,SHIT (쉿),추리 코미디,3,60,"정체모를 소리와 함께 시작된 고통스러운 상황.
범인은 이 방 안에 나와 함께 있다!",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/SHIT/theme__KakaoTalk_Photo_2019-03-05-17-08-31-1_SHIT.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Bupyung,2018.10.2,2,10,1.13,0,1.5
경기,인천,넥스트에디션 부평점,배틀쉽 프로젝트 A/B,SF,3,60,"배틀쉽 프로젝트에 참가하신 여러분 준비되셨나요?
지금 바로 시작합니다.

*해당 테마는 배틀모드로 진행 할 수 있는
A/B 두개의 방이 서로 마주보고 있습니다.
대결을 원하실 경우 A와B 동일 시간대에 예약을 잡아주세요! (대결 필수X)",2,8,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%B0%B0%ED%8B%80%EC%89%BD%20%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8%20A%20/theme__%EB%B0%B0%ED%8B%80%EC%89%BD%ED%8F%AC%EC%8A%A4%ED%84%B0_%EB%B0%B0%ED%8B%80%EC%89%BD%20%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8%20A%20.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Bupyung,2018.10.15,0.85,6,2.94,0,0.5
경기,인천,넥스트에디션 부평점,이상,미스터리,4,60,"""박제가 되어버린 천재를 아시오?""

천재 모더니스트, 이상을 향한 나의 호기심은
호기심으로 끝날 수 없는 일이라는 걸 알게되는데",2,6,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%9D%B4%EC%83%81../theme__%EC%9D%B4%EC%83%81%EC%A0%80%ED%99%94%EC%A7%88_%EC%9D%B4%EC%83%81...jpg,https://www.nextedition.co.kr/shops/NextEdition%20Bupyung,2018.11,0,3,2.5,0,0
경기,인천,넥스트에디션 부평점,로렌시아-잠들어버린 섬,판타지,4,90,"모든 섬의 주어진 시간은 단 10분!
수천년간 잠들어있던 9개의 섬 로렌시아
당신이 그 섬을 깨워줄 주인공 입니다.",2,6,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%A1%9C%EB%A0%8C%EC%8B%9C%EC%95%84%20-%20%EC%9E%A0%EB%93%A4%EC%96%B4%EB%B2%84%EB%A6%B0%20%EC%84%AC/theme__%EB%A1%9C%EB%A0%8C%EC%8B%9C%EC%95%84_%EC%A0%80%ED%99%94%EC%A7%88_%EB%A1%9C%EB%A0%8C%EC%8B%9C%EC%95%84%20-%20%EC%9E%A0%EB%93%A4%EC%96%B4%EB%B2%84%EB%A6%B0%20%EC%84%AC.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Bupyung,2019.11.23,2.5,14,4.62,1.19,1.33
경기,성남,넥스트에디션 분당서현점,테마명을 뭐로 할지 못 정하겠어요ㅠㅠ,?,4,60,저처럼 결정장애 있으신 분 계신가요?,2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%ED%85%8C%EB%A7%88%EB%AA%85%EC%9D%84%20%EB%AD%90%EB%A1%9C%ED%95%A0%EC%A7%80%20%EB%AA%BB%EC%A0%95%ED%95%98%EA%B2%A0%EC%96%B4%EC%9A%94%E3%85%A0%E3%85%A0/theme__05C0E118-11CE-49DA-B752-2FD1D4BFD746_%ED%85%8C%EB%A7%88%EB%AA%85%EC%9D%84%20%EB%AD%90%EB%A1%9C%ED%95%A0%EC%A7%80%20%EB%AA%BB%EC%A0%95%ED%95%98%EA%B2%A0%EC%96%B4%EC%9A%94%E3%85%A0%E3%85%A0.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Bundangseohyun,2019.8.30,1.25,8,3.5,0.25,0.25
경기,성남,넥스트에디션 분당서현점,익명의 여자,드라마,2,60,"특별할 것 없는 일상을 살던 남자
신기현
그런 그에게 소개팅이 들어왔다.",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%9D%B5%EB%AA%85%EC%9D%98%20%EC%97%AC%EC%9E%90/theme__%E1%84%8B%E1%85%B5%E1%86%A8%E1%84%86%E1%85%A7%E1%86%BC%E1%84%8B%E1%85%B4_%E1%84%8B%E1%85%A7%E1%84%8C%E1%85%A1_%E1%84%8C%E1%85%A5%E1%84%8B%E1%85%AD%E1%86%BC%E1%84%85%E1%85%A3%E1%86%BC__%EC%9D%B5%EB%AA%85%EC%9D%98%20%EC%97%AC%EC%9E%90.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Bundangseohyun,2019.8.30,1.25,4,2.5,0,0
경기,성남,넥스트에디션 분당서현점,몽중몽,스릴러,3,60,"방탈출 매니아 김씨

평소에 공포테마는 무섭지도 않고 시시하다고 생각하여 잘 안 가던 김씨는
더 이상 갈 만한 테마들이 없는 나머지 속는 셈 치고 공포테마를 갔다 와보지만 여전히 시시하기만 한데..

“에휴! 역시는 역시구나. 시시해”",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%AA%BD%EC%A4%91%EB%AA%BD/theme__%E1%84%86%E1%85%A9%E1%86%BC%E1%84%8C%E1%85%AE%E1%86%BC%E1%84%86%E1%85%A9%E1%86%BC_%EB%AA%BD%EC%A4%91%EB%AA%BD.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Bundangseohyun,2019.10.3,2.6,31,3.41,2.53,1.22
경기,성남,넥스트에디션 분당서현점,짠해,감성,3,60,"어제도 야근, 오늘도 야근
내 인생이 너무 짠합니다",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%A7%A0%ED%95%B4/theme__%E1%84%8D%E1%85%A1%E1%86%AB%E1%84%92%E1%85%A2_%EC%A7%A0%ED%95%B4.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Bundangseohyun,2019.10.3,2.15,7,3.5,0,0
경기,성남,넥스트에디션 분당서현점,너에게 가는 길,모험,2,60,"…?!
하나뿐인 내 친구와 함께 간직하던 소중한 것이
오늘, 그것도 방금!
눈 앞에서 갑자기 사라져버렸다.
“걱정하지마 친구! 내가 꼭 찾아올께!”",2,3,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%84%88%EC%97%90%EA%B2%8C%20%EA%B0%80%EB%8A%94%20%EA%B8%B8/theme__%E1%84%82%E1%85%A5%E1%84%8B%E1%85%A6%E1%84%80%E1%85%A6_%E1%84%80%E1%85%A1%E1%84%82%E1%85%B3%E1%86%AB%E1%84%80%E1%85%B5%E1%86%AF_%E1%84%8C%E1%85%A5%E1%84%8B%E1%85%AD%E1%86%BC%E1%84%85%E1%85%A3%E1%86%BC__%EB%84%88%EC%97%90%EA%B2%8C%20%EA%B0%80%EB%8A%94%20%EA%B8%B8.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Bundangseohyun,2019.11.29,2.5,4,0,0,0
경기,성남,넥스트에디션 분당서현점,평범한 하루,기타,5,90,"요즘 두통을 앓고 나면
잠깐의 기억이 지워지는 것 같다.
이렇게 기억을 잃는 걸까?
오늘도 이렇게 평범한 하루의
소중함을 깨닫는다.",2,5,https://next-edition.s3.amazonaws.com/theme/title_image_url/%ED%8F%89%EB%B2%94%ED%95%9C%20%ED%95%98%EB%A3%A8/theme__%E1%84%91%E1%85%A7%E1%86%BC%E1%84%87%E1%85%A5%E1%86%B7%E1%84%92%E1%85%A1%E1%86%AB_%E1%84%92%E1%85%A1%E1%84%85%E1%85%AE_%E1%84%8C%E1%85%A5%E1%84%8B%E1%85%AD%E1%86%BC%E1%84%85%E1%85%A3%E1%86%BC__%ED%8F%89%EB%B2%94%ED%95%9C%20%ED%95%98%EB%A3%A8.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Bundangseohyun,2019.11.16,3.35,6,4.5,0,3.5
서울,신림,넥스트에디션 신림점,옛날옛날에,동화,2,60,"할아버지~할아버지~ 저 왔어요 ~~
옛날이야기좀 해주세요 ~~
끔찍한 손주의 한마디가, 날 당황하게 만들었다.",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%98%9B%EB%82%A0%EC%98%9B%EB%82%A0%EC%97%90/theme__longlongago_%EC%98%9B%EB%82%A0%EC%98%9B%EB%82%A0%EC%97%90.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Sinlim,2019.12.16,0.75,13,1.75,0.08,0.9
서울,신림,넥스트에디션 신림점,LOVER (러버),로맨스,3,60,수정아 사랑해,2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/LOVER/theme__%E1%84%83%E1%85%A5%E1%84%85%E1%85%A5%E1%84%87%E1%85%A5_%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5-%E1%84%87%E1%85%A9%E1%86%A8%E1%84%80%E1%85%AE%E1%84%83%E1%85%AC%E1%86%B7_LOVER.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Sinlim,2019.12.16,0.55,18,2.87,0.27,1.21
서울,신림,넥스트에디션 신림점,테스터,추리,4,60,누굴 시험하는가.,2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/Tester/theme__%E1%84%90%E1%85%A6%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5_Tester.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Sinlim,2020.1.22,3.35,15,3.13,0.6,0.37
서울,신림,넥스트에디션 신림점,씨프?? XX!!,코미디,4,60,"우린 유명한 맛집 중 휴가를 떠난 곳을 털기 위해
모인 도둑 4인 정도..라고 생각해줘",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%94%A8%ED%94%84%3F%3F%20XX!!/theme__%E1%84%8A%E1%85%B5%E1%84%91%E1%85%B3_%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5_%EC%94%A8%ED%94%84%3F%3F%20XX!!.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Sinlim,2020.1.22,0,8,3.75,0.17,0.25
서울,신림,넥스트에디션 신림점,극,스릴러,3,70,우리 약속 기억나?,2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EA%B7%B9/theme__%E1%84%80%E1%85%B3%E1%86%A8%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5_%EA%B7%B9.jpg,https://www.nextedition.co.kr/shops/Nextedition%20Sinlim,2020.3.5,2.4,42,2.21,2.68,1.05
서울,신촌,넥스트에디션 신촌점,천사와 악마,추리 미스터리,4,60,"? 잘못된 믿음을 가진 천사의 악행
서울대 종교기호학과 교수인 당신은 의문의 인물로 부터 신촌의 성지라 불리는 마스터 교회에서 수상한 의식이 행해진다는 소식을 들었다.
몇년 전 부터 신도들이 하나둘씩 의문사 하거나 사라지는 사건들이 벌어졌는데,
이 사건과 관련이 있음을 밝혀달라는 내용이다.
의문의 인물의 도움으로 교회안에 무사히 도착한 당신은 신부가 기도하러 돌아오기전까지 60분안에 비밀을 파헤쳐야 한다",2,5,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%B2%9C%EC%82%AC%EC%99%80%20%EC%95%85%EB%A7%88/theme__%EC%B2%9C%EC%82%AC%EC%99%80%EC%95%85%EB%A7%88_%EC%A0%80%ED%99%94%EC%A7%88_%EC%B2%9C%EC%82%AC%EC%99%80%20%EC%95%85%EB%A7%88.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Sinchon,2017.4.24,0,1,0,0,0
서울,신촌,넥스트에디션 신촌점,인디아나 존스,모험,3,60,"?마지막 모험후 자신이 재직중인 바네트 대학으로 돌아온 박사는 몇달간 비워두었던 개학 연구실에서 오래전에 도착한 소포를 발견하였다.
소포중에는 아버지의 일기장 등이 있었다.
아버지의 흔적을 쫓는 도중 존슨박사는 우연히 만난 월터도노반에게서 아버지에 관련된 단서를 얻는다.
도노반은 자신이 앙카라 북쪽에서 발견한 반쪽자리 신의 석판 탁폰을 보여주며 헨리박사의 일기장을 참고로 나머지 반쪽 석판과 예수가 최후의 만찬때 사용했다는 술장'성배'를 찾아달라고 부탁하는데...",2,4,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%9D%B8%EB%94%94%EC%95%84%EB%82%98%EC%A1%B4%EC%8A%A4/theme__%EC%9D%B8%EB%94%94%EC%95%84%EB%82%98_%EC%A0%80%ED%99%94%EC%A7%88_%EC%9D%B8%EB%94%94%EC%95%84%EB%82%98%EC%A1%B4%EC%8A%A4.jpg,https://www.nextedition.co.kr/shops/NextEdition%20Sinchon,2017.4.24,0,2,0,0,0
